bend,0
VB,1
your,2
PRP$,3
knees,4
NNS,5
until,6
IN,7
you,8
PRP,9
can,10
MD,11
get,12
to,13
TO,14
the,15
DT,16
floor,17
NN,18
my,19
videos,20
are,21
VBP,22
in,23
there,24
RB,25
as,26
well,27
're,28
ready,29
JJ,30
angie,31
that,32
's,33
VBZ,34
it,35
guys,36
doing,37
VBG,38
great,39
we,40
've,41
got,42
VBN,43
five,44
CD,45
exercises,46
starting,47
first,48
d,49
gon,50
na,51
work,52
triceps,53
squad,54
do,55
n't,56
drop,57
early,58
come,59
on,60
four,61
three,62
two,63
slowly,64
always,65
any,66
of,67
these,68
slower,69
adjusted,70
based,71
i,72
love,73
know,74
said,75
VBD,76
at,77
own,78
pace,79
what,80
WP,81
up,82
RP,83
everyone,84
like,85
us,86
facebook,87
for,88
when,89
WRB,90
our,91
workouts,92
out,93
say,94
day,95
subscribe,96
'm,97
feeling,98
pain,99
all,100
EX,101
best,102
JJS,103
and,104
CC,105
just,106
rather,107
be,108
alone,109
yeah,110
'd,111
have,112
a,113
friend,114
right,115
100,116
%,117
let,118
POS,119
enjoy,120
nice,121
hang,122
if,123
liked,124
this,125
video,126
give,127
thumbs,128
mean,129
not,130
so,131
getting,132
next,133
walk,134
hands,135
down,136
into,137
high,138
plank,139
swing,140
around,141
alright,142
now,143
going,144
those,145
bare,146
planks,147
again,148
but,149
keep,150
weight,151
able,152
complete,153
reps,154
safe,155
manner,156
or,157
other,158
way,159
challenging,160
make,161
sure,162
full,163
benefit,164
driving,165
off,166
heels,167
pressing,168
straight,169
almost,170
one,171
zero,172
check,173
is,174
round,175
stand,176
tap,177
done,178
yet,179
episodes,180
website,181
been,182
wanting,183
years,184
g,185
otherwise,186
good,187
job,188
warm-up,189
here,190
go,191
side,192
easy,193
stuff,194
switches,195
catch,196
breath,197
heart,198
rates,199
maybe,200
little,201
bit,202
lower,203
RBR,204
really,205
depends,206
flexibility,207
feels,208
comfortable,209
step,210
mount,211
everest,212
morning,213
awesome,214
bring,215
back,216
foot,217
close,218
butt,219
possible,220
intervals,221
press,222
supporting,223
leg,224
heel,225
strong,226
kicks,227
few,228
more,229
JJR,230
seconds,231
want,232
squeeze,233
buns,234
tight,235
abs,236
perfection,237
march,238
whenever,239
touch,240
me,241
raise,242
okay,243
knee,244
fast,245
marching,246
loose,247
allowing,248
relax,249
welcome,250
glad,251
youtube,252
leave,253
comment,254
below,255
new,256
exercise,257
program,258
thanks,259
participating,260
hey,261
another,262
wassup,263
use,264
body,265
challenge,266
myself,267
such,268
PDT,269
different,270
look,271
brand,272
opportunity,273
dancing,274
music,275
dance,276
row,277
her,278
week,279
too,280
-,281
:,282
loving,283
outs,284
hot,285
sauce,286
burpees,287
she,288
had,289
wake,290
drink,291
coffee,292
already,293
quit,294
also,295
description,296
bunch,297
linked,298
pair,299
with,300
workout,301
stretch,302
front,303
thighs,304
quadriceps,305
envy,306
why,307
people,308
anymore,309
claudia,310
girl,311
each,312
mill,313
rising,314
40,315
hi,316
fitters,317
miss,318
post,319
notifications,320
turned,321
lots,322
start,323
they,324
might,325
cheeky,326
surprise,327
everybody,328
instagram,329
ahead,330
turn,331
see,332
take,333
befit,334
multivitamin,335
which,336
WDT,337
only,338
keeps,339
healthy,340
boost,341
metabolism,342
change,343
life,344
lean,345
forward,346
much,347
need,348
tilt,349
actually,350
switching,351
last,352
was,353
obliques,354
before,355
20,356
total,357
10,358
core,359
layin,360
breakthrough,361
because,362
tons,363
programs,364
UH,365
build,366
tension,367
through,368
ground,369
being,370
speed,371
ha,372
drive,373
desire,374
ahh,375
moving,376
dumbbell,377
curls,378
notification,379
bell,380
playlist,381
by,382
super,383
sam,384
spotify,385
link,386
listen,387
am,388
dripping,389
then,390
stay,391
embrace,392
who,393
where,394
came,395
from,396
born,397
philippines,398
2,399
old,400
obviously,401
did,402
remember,403
very,404
went,405
christmas,406
mom,407
past,408
year,409
time,410
amazing,411
cultural,412
culture,413
representing,414
proud,415
everything,416
remembering,417
big,418
representation,419
hard,420
taught,421
think,422
filipino,423
call,424
an,425
intense,426
session,427
regrets,428
'll,429
reach,430
ten,431
alternating,432
reverse,433
lunge,434
working,435
halfway,436
couple,437
breaths,438
smash,439
button,440
reaches,441
lie,442
45,443
lot,444
home,445
apartment,446
buildings,447
downstairs,448
neighbors,449
kirstey,450
released,451
strengthen,452
hit,453
fun,454
watch,455
tuning,456
weeks,457
months,458
point,459
inspiring,460
finish,461
fair,462
word,463
anywhere,464
near,465
honest,466
energy,467
oblique,468
crunches,469
today,470
consist,471
six,472
blocks,473
including,474
block,475
mm-hmm,476
add,477
some,478
jumps,479
breather,480
ok,481
support,482
started,483
betina,484
gozo,485
ntc,486
community,487
arm,488
circle,489
bringing,490
arms,491
wide,492
wow,493
towel,494
cool,495
eat,496
food,497
after,498
second,499
sidestep,500
jacks,501
clean,502
name,503
later,504
hips,505
oh,506
sorry,507
about,508
guy,509
changing,510
order,511
engage,512
feel,513
standing,514
under,515
waterfall,516
list,517
goes,518
efficient,519
movement,520
short,521
period,522
wae,523
both,524
lost,525
FW,526
60,527
pounds,528
using,529
project,530
hope,531
things,532
looking,533
forget,534
follow,535
social,536
media,537
kick,538
beginner,539
strength,540
anybody,541
subscribed,542
channel,543
posting,544
pretty,545
daily,546
over,547
ah,548
breathe,549
joining,550
will,551
revisit,552
hinge,553
single,554
position,555
whoo,556
warm,557
wade,558
bud,559
part,560
rest,561
real,562
star,563
plus,564
plan,565
join,566
teen,567
dot,568
com,569
admiring,570
wife,571
guns,572
question,573
hurt,574
ankle,575
long,576
ago,577
eight,578
schedule,579
pause,580
whoa,581
fell,582
keeping,583
motivated,584
shower,585
called,586
case,587
during,588
push-up,589
luxuriating,590
enjoying,591
relishing,592
victory,593
brilliance,594
series,595
happy,596
watching,597
low,598
perspective,599
hop,600
middle,601
difficult,602
hip,603
