right,0
RB,1
by,2
IN,3
your,4
PRP$,5
ears,6
NNS,7
that,8
DT,9
's,10
VBZ,11
actually,12
what,13
WP,14
i,15
NN,16
made,17
VBD,18
this,19
morning,20
for,21
me,22
PRP,23
and,24
CC,25
my,26
partner,27
good,28
JJ,29
work,30
there,31
wade,32
loving,33
VBG,34
bud,35
heel,36
comes,37
up,38
RP,39
do,40
VBP,41
n't,42
feel,43
VB,44
like,45
you,46
have,47
to,48
TO,49
use,50
the,51
same,52
weight,53
arms,54
close,55
wide,56
30,57
CD,58
seconds,59
here,60
open,61
it,62
over,63
go,64
back,65
into,66
ground,67
am,68
so,69
dripping,70
come,71
down,72
we,73
're,74
doing,75
again,76
three,77
two,78
one,79
done,80
VBN,81
okay,82
driving,83
off,84
heels,85
at,86
top,87
squeezing,88
of,89
arm,90
big,91
inhales,92
exhales,93
curl,94
dumbbells,95
how,96
WRB,97
'd,98
MD,99
angie,100
touch,101
knee,102
routine,103
is,104
great,105
both,106
men,107
women,108
a,109
beginner,110
fitness,111
level,112
bend,113
those,114
elbows,115
not,116
moving,117
whole,118
yep,119
everyone,120
POS,121
keep,122
core,123
tight,124
fast,125
as,126
can,127
now,128
our,129
backs,130
working,131
but,132
time,133
chest,134
may,135
be,136
resting,137
on,138
mat,139
pretend,140
pushing,141
something,142
WDT,143
invisible,144
got,145
understand,146
body,147
wants,148
give,149
stop,150
ha,151
will,152
hinge,153
slow,154
break,155
glass,156
pace,157
comfortable,158
with,159
let,160
just,161
get,162
start,163
stretch,164
ready,165
join,166
alright,167
squad,168
claudia,169
going,170
show,171
an,172
rdl,173
below,174
deep,175
breaths,176
hydrate,177
own,178
ten,179
guys,180
been,181
hanging,182
out,183
us,184
really,185
getting,186
after,187
being,188
example,189
around,190
thank,191
towards,192
room,193
regular,194
reverse,195
lunge,196
another,197
combo,198
movement,199
does,200
mean,201
know,202
call,203
",",204
change,205
juice,206
thing,207
hit,208
biceps,209
see,210
chicago,211
families,212
in,213
chat,214
love,215
miss,216
all,217
much,218
jogs,219
palms,220
about,221
tracy,222
when,223
fellow,224
nike,225
master,226
trainers,227
hang,228
outs,229
oh,230
UH,231
jake,232
've,233
earned,234
waffles,235
workout,236
are,237
they,238
gon,239
na,240
chocolate,241
chips,242
them,243
or,244
bananas,245
team,246
strength,247
section,248
elbow,249
workouts,250
stay,251
date,252
subscribe,253
jump,254
then,255
shoulder,256
raise,257
more,258
JJR,259
bringing,260
opposite,261
side,262
circling,263
straight,264
well,265
did,266
these,267
reach,268
flat,269
hard,270
today,271
stiff,272
last,273
finishing,274
strong,275
squeeze,276
quads,277
each,278
ladies,279
inspiring,280
nice,281
shala,282
'm,283
glad,284
fun,285
punches,286
grab,287
seat,288
if,289
tempo,290
feels,291
knees,292
every,293
single,294
muscle,295
power,296
drive,297
desire,298
push,299
dig,300
keeping,301
calm,302
happy,303
thoughts,304
swell,305
through,306
because,307
except,308
off-limits,309
might,310
want,311
squat,312
rest,313
her,314
hot,315
sauce,316
burpees,317
next,318
chrissy,319
feelin,320
take,321
selfie,322
pull,323
lower,324
waddle,325
computer,326
ask,327
question,328
type,329
throw,330
punch,331
even,332
physical,333
head,334
PDT,335
mental,336
toughness,337
grip,338
fighting,339
rep,340
almost,341
say,342
forward,343
taking,344
bit,345
further,346
hold,347
glutes,348
trish,349
